,Rk,Age,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X2PA,X2P.,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Fvot,FRank,Score
568,43,20,82,37,25.2,2.3,5.9,0.386,1.4,3.9,2.0,0.426,0.5,0.6,0.5,3.9,4.4,1.6,0.3,0.6,1.4,2.0,6.5,5277,68,84.8
569,187,27,70,70,32.7,4.0,8.8,0.45399999999999996,1.1,3.7,5.2,0.562,1.9,2.5,1.1,6.6,7.6,7.3,1.4,1.3,2.9,2.6,11.0,1135478,2,4.2
570,26,22,53,6,13.5,1.4,3.6,0.375,0.2,0.8,2.8,0.409,0.4,0.5,0.1,2.3,2.3,0.7,0.3,0.0,0.4,0.9,3.3,5716,75,86.8
571,80,28,29,0,14.7,2.8,6.8,0.414,0.5,1.6,5.3,0.43799999999999994,1.2,1.4,0.4,1.0,1.4,2.0,0.7,0.1,1.3,1.3,7.4,1286,95,122.8
572,229,32,81,81,30.4,6.2,11.2,0.555,0.0,0.1,11.2,0.5589999999999999,4.1,7.2,3.1,9.3,12.5,1.3,0.6,1.6,2.6,3.1,16.6,186844,10,45.2
573,412,26,79,25,21.2,3.2,5.4,0.593,0.4,1.1,4.4,0.6559999999999999,1.7,2.3,1.7,3.9,5.6,1.2,0.8,0.4,0.7,2.4,8.5,2579,101,101.2
574,495,36,67,3,22.9,4.5,10.2,0.43799999999999994,0.5,1.7,8.5,0.46799999999999997,2.0,2.8,0.7,3.0,3.8,3.4,0.9,0.7,2.1,1.9,11.4,617271,5,38.0
575,349,28,82,80,31.5,5.2,10.1,0.508,1.6,3.7,6.5,0.556,0.6,0.8,0.7,2.2,2.9,2.3,1.0,0.1,1.2,2.2,12.5,2338,70,106.2
576,124,28,78,0,18.9,2.2,3.7,0.5820000000000001,0.0,0.0,3.7,0.584,0.9,1.4,2.3,5.0,7.4,0.5,0.4,0.7,0.8,2.4,5.3,692,62,76.0
577,466,22,1,0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,444,114,132.2
578,487,30,63,3,12.9,1.0,1.9,0.5,0.0,0.0,1.9,0.504,0.7,0.9,1.1,1.3,2.4,0.8,0.7,1.2,0.3,1.7,2.6,3951,84,88.2
579,399,23,63,63,28.7,5.2,10.6,0.493,0.5,1.5,9.1,0.52,1.7,2.7,1.0,3.3,4.3,6.2,1.3,0.3,2.7,2.3,12.7,4717,57,66.2
580,357,21,64,14,19.5,3.2,8.2,0.38799999999999996,0.7,2.3,5.9,0.415,1.5,2.0,0.4,2.0,2.4,3.2,0.6,0.2,1.8,1.3,8.6,1671,85,80.8
581,271,25,71,71,25.8,5.9,10.0,0.5920000000000001,0.0,0.0,10.0,0.594,2.2,2.6,3.8,7.1,11.0,1.5,0.5,0.5,1.7,2.6,14.1,294926,8,43.2
582,52,28,74,74,31.4,6.3,13.4,0.473,1.7,4.9,8.5,0.545,3.4,4.3,0.7,3.1,3.8,5.0,2.0,0.6,2.9,2.5,17.7,124232,12,40.2
583,180,29,69,30,31.2,6.0,14.1,0.428,3.2,8.8,5.2,0.544,2.8,3.5,0.4,2.1,2.5,2.2,0.6,0.4,1.9,1.7,18.0,123412,14,43.8
584,350,26,67,3,12.0,1.0,1.8,0.541,0.0,0.0,1.8,0.541,0.2,0.4,1.2,2.9,4.1,1.2,0.5,0.8,0.6,1.7,2.1,630,134,116.2
585,324,24,4,0,2.0,0.0,0.5,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.0,923,132,160.2
586,235,30,69,43,25.1,4.0,8.9,0.452,1.3,3.7,5.2,0.517,1.5,2.0,1.7,4.2,5.9,1.3,0.9,0.4,1.0,2.3,10.9,20404,37,109.0
587,163,25,57,57,32.2,6.5,14.1,0.45899999999999996,2.2,5.9,8.2,0.516,2.6,3.0,0.4,2.8,3.2,2.9,0.8,0.3,1.7,2.4,17.8,9177,58,119.5
588,485,29,79,40,25.7,3.3,7.3,0.447,0.5,1.7,5.6,0.485,1.2,1.4,0.4,2.7,3.1,2.2,0.6,0.4,1.3,2.1,8.2,1985,76,109.2
589,270,24,79,4,23.2,3.9,9.1,0.429,1.3,3.5,5.6,0.45899999999999996,2.0,2.5,0.6,3.1,3.6,1.6,0.5,0.2,0.8,1.2,11.1,6875,67,82.8
590,373,19,78,9,21.9,2.3,6.4,0.364,0.6,2.0,4.4,0.385,0.6,0.9,0.5,1.8,2.3,3.2,0.8,0.2,1.7,2.3,5.9,28456,23,52.2
591,491,23,76,0,20.0,3.1,7.2,0.426,1.4,3.4,3.7,0.43700000000000006,1.1,1.3,0.3,2.1,2.4,3.2,0.9,0.3,1.0,1.7,8.6,566,48,99.2
592,276,20,14,0,5.7,0.6,2.0,0.28600000000000003,0.4,1.2,0.8,0.273,0.1,0.3,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,1.6,8823,43,96.8
593,473,31,65,35,24.8,3.1,7.3,0.418,1.4,3.5,3.8,0.442,0.9,1.2,0.3,2.0,2.3,1.9,0.9,0.4,1.2,2.1,8.4,580,107,124.8
594,198,23,67,65,34.4,6.6,13.6,0.485,2.3,5.9,7.7,0.5529999999999999,2.0,2.4,0.6,2.1,2.6,2.9,1.8,0.2,1.8,1.8,17.5,13348,42,57.8
595,217,31,67,60,27.0,3.5,7.7,0.46,1.3,3.1,4.6,0.49,1.6,2.1,0.6,2.1,2.7,2.8,0.9,0.4,1.3,1.9,10.0,2089,75,75.8
596,389,20,17,0,7.2,1.1,2.5,0.429,0.0,0.0,2.5,0.429,0.0,0.0,0.8,1.4,2.2,0.5,0.2,0.4,0.5,0.7,2.1,20082,40,114.2
597,188,32,41,2,22.7,4.1,10.1,0.40700000000000003,2.7,7.3,2.8,0.504,1.2,1.5,0.4,2.9,3.2,0.6,0.6,0.4,0.8,2.1,12.1,135,40,58.2
598,16,23,75,75,36.7,9.9,18.7,0.529,0.6,1.9,16.8,0.5539999999999999,6.5,8.5,2.1,8.0,10.0,4.8,1.5,1.4,3.0,3.1,26.9,2530211,2,1.5
599,431,24,23,1,14.7,1.6,3.7,0.424,0.6,1.5,2.2,0.431,0.4,0.5,0.5,1.1,1.6,0.7,0.6,0.0,0.2,0.6,4.1,1775,90,120.2
600,138,31,75,75,31.7,6.5,14.3,0.45,1.5,4.0,10.3,0.48100000000000004,2.9,3.6,0.7,3.4,4.1,4.8,0.8,0.2,2.2,2.4,17.3,63387,15,42.5
601,207,27,1,1,5.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,79261,16,54.0
602,132,28,79,0,16.9,2.4,4.9,0.479,0.2,0.8,4.1,0.511,1.0,1.3,1.3,3.2,4.6,0.9,0.6,0.5,0.7,1.9,5.9,3611,88,94.8
603,346,27,51,14,20.4,4.3,7.6,0.565,0.0,0.0,7.6,0.565,1.7,2.3,2.1,4.7,6.9,2.2,0.9,0.5,1.8,1.9,10.3,4007,83,135.8
604,531,22,33,4,7.1,0.8,1.8,0.426,0.4,1.1,0.7,0.583,0.5,0.7,0.5,1.1,1.6,0.5,0.1,0.2,0.4,0.7,2.4,4124,86,133.5
605,31,25,77,77,34.2,7.0,15.7,0.445,1.5,4.3,11.4,0.478,3.4,4.1,1.0,5.1,6.1,2.0,0.6,0.2,1.5,1.2,18.9,24636,37,66.2
606,513,28,54,54,25.3,5.8,10.7,0.54,0.0,0.0,10.7,0.5379999999999999,2.4,3.4,3.2,8.2,11.4,1.0,0.7,1.7,1.7,2.4,14.0,85802,13,49.2
607,145,21,38,0,8.7,1.4,3.8,0.363,0.5,1.6,2.3,0.384,0.7,0.8,0.3,1.9,2.1,0.5,0.1,0.0,0.5,0.6,4.0,2396,111,146.0
608,97,26,74,2,19.7,3.0,6.7,0.44799999999999995,0.8,2.6,4.1,0.5329999999999999,0.6,0.8,0.1,1.6,1.7,1.5,0.4,0.1,0.8,1.6,7.4,1266,93,117.8
609,311,31,77,0,14.9,1.8,3.2,0.556,0.0,0.0,3.2,0.561,1.2,1.7,1.8,2.3,4.1,0.7,0.5,0.5,1.3,3.0,4.8,2534,110,145.5
610,15,19,11,0,2.7,0.4,0.8,0.444,0.0,0.0,0.8,0.444,0.5,0.5,0.5,0.4,0.8,0.0,0.1,0.3,0.2,0.1,1.2,5391,76,87.2
611,447,27,14,6,19.7,1.6,4.1,0.379,0.5,1.9,2.3,0.469,0.8,1.1,0.5,2.4,2.9,1.2,0.6,0.3,1.1,1.6,4.4,8894,42,96.2
612,84,26,20,1,21.1,2.6,6.9,0.38,1.1,3.3,3.6,0.423,2.3,2.6,0.3,2.0,2.3,3.8,0.8,0.1,1.5,1.8,8.6,1855,79,110.8
613,214,23,18,0,13.3,1.8,4.0,0.45799999999999996,0.1,0.5,3.5,0.49200000000000005,0.7,1.0,0.6,1.7,2.3,0.9,0.1,0.2,0.9,2.5,4.4,272,105,143.0
614,469,23,67,9,17.4,2.4,5.8,0.418,0.3,1.2,4.6,0.461,1.5,2.1,0.3,1.1,1.4,3.1,0.5,0.1,1.3,1.7,6.6,1931,84,117.2
615,477,28,32,15,26.9,4.9,13.2,0.373,1.7,5.9,7.3,0.43799999999999994,3.7,4.1,0.5,1.6,2.1,4.8,0.5,0.1,3.0,1.8,15.2,449091,7,37.5
616,512,22,16,0,11.3,2.5,5.4,0.465,0.4,1.1,4.3,0.485,0.8,1.2,0.3,1.4,1.6,1.3,0.5,0.1,1.5,1.4,6.3,1091,102,126.2
617,456,29,82,35,24.9,4.7,9.8,0.486,0.4,1.2,8.5,0.506,1.0,1.4,0.3,2.4,2.7,4.4,0.8,0.2,1.3,1.7,10.9,2425,77,113.8
618,419,20,36,5,14.3,2.4,4.2,0.5660000000000001,0.0,0.0,4.2,0.5660000000000001,0.8,1.0,1.5,2.9,4.4,0.9,0.3,0.4,1.0,1.5,5.6,796,137,162.8
619,540,20,43,0,9.5,1.4,2.8,0.5,0.0,0.0,2.8,0.504,0.9,1.2,1.0,1.8,2.9,0.6,0.2,0.3,0.6,1.1,3.7,4169,81,91.2
620,30,33,69,10,23.2,4.4,10.0,0.439,1.7,4.5,5.5,0.499,1.2,1.5,0.2,2.7,2.9,6.3,0.5,0.0,2.1,1.2,11.6,32164,25,48.0
621,423,33,70,70,30.2,5.8,12.6,0.46,2.8,6.6,6.0,0.504,2.8,3.1,0.1,2.4,2.5,3.0,0.5,0.1,1.5,1.8,17.1,32874,19,45.8
622,457,32,80,61,28.1,3.0,7.4,0.40299999999999997,1.8,4.8,2.7,0.45299999999999996,0.5,0.7,0.4,2.6,2.9,1.8,0.9,0.1,1.0,2.0,8.3,49454,16,48.8
623,47,23,13,1,8.8,1.2,2.0,0.5770000000000001,0.2,0.5,1.5,0.632,0.5,1.0,0.5,1.0,1.5,0.6,0.2,0.1,0.6,0.5,3.0,3744,68,109.2
624,390,22,31,3,24.0,5.2,10.7,0.48200000000000004,1.0,2.6,8.1,0.514,1.3,1.7,1.4,3.5,4.9,1.9,0.8,0.3,1.5,1.6,12.6,13373,46,72.2
625,110,26,7,0,12.4,1.9,3.9,0.48100000000000004,0.0,0.0,3.9,0.48100000000000004,2.0,2.7,2.0,2.3,4.3,0.9,0.1,0.0,0.4,1.9,5.7,956,131,116.2
626,415,28,3,0,2.0,0.3,0.7,0.5,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,548,112,131.2
627,515,23,5,0,6.6,0.2,0.8,0.25,0.2,0.4,0.4,0.0,0.2,0.4,0.4,1.8,2.2,0.4,0.2,0.0,0.0,0.8,0.8,794,132,156.5
628,118,27,80,47,26.1,3.4,8.4,0.40399999999999997,1.4,4.3,4.1,0.488,1.5,1.9,0.7,2.7,3.4,1.2,0.8,0.3,0.9,2.3,9.7,55405,21,101.0
629,381,22,28,0,12.6,2.8,4.9,0.5579999999999999,0.0,0.1,4.8,0.5670000000000001,0.8,1.0,0.8,2.3,3.0,0.4,0.1,0.6,0.8,1.8,6.3,7831,64,75.8
630,439,24,22,6,15.6,2.0,3.7,0.5429999999999999,0.2,0.5,3.2,0.5489999999999999,0.5,0.7,1.0,2.6,3.5,0.4,0.4,1.0,0.4,2.2,4.7,102,128,114.8
631,287,23,35,1,4.6,0.4,1.3,0.298,0.1,0.6,0.8,0.37,0.1,0.1,0.1,0.3,0.5,0.3,0.2,0.1,0.1,0.4,1.0,1684,118,153.2
632,407,22,82,0,18.6,3.1,4.7,0.659,0.0,0.0,4.7,0.66,0.7,1.2,2.0,2.8,4.8,0.7,0.5,1.2,1.0,2.6,6.9,13464,44,112.5
633,266,24,16,0,11.3,1.6,4.3,0.382,0.6,1.6,2.6,0.381,0.8,1.2,0.8,1.6,2.4,0.3,0.3,0.1,0.4,1.4,4.6,617,141,164.8
634,116,37,80,0,20.7,3.9,9.3,0.415,1.3,3.9,5.4,0.47700000000000004,1.3,1.4,0.3,1.0,1.2,2.3,0.5,0.1,1.2,1.1,10.3,15414,34,53.8
635,361,20,81,80,31.7,5.9,13.1,0.451,2.0,5.4,7.7,0.502,2.8,3.1,1.0,2.7,3.7,3.4,1.0,0.3,2.1,2.1,16.7,13391,41,53.8
636,366,35,50,0,20.3,1.9,4.9,0.389,0.8,2.5,2.4,0.45,0.3,0.4,0.3,1.8,2.1,3.6,0.5,0.1,1.3,1.6,4.9,893,98,120.2
637,22,25,15,1,18.6,2.1,5.3,0.392,0.5,1.9,3.3,0.46,0.5,0.8,0.3,2.3,2.5,1.2,0.1,0.2,0.5,0.7,5.1,2489,76,113.2
638,148,27,72,22,22.3,2.5,5.3,0.474,0.7,2.1,3.2,0.5670000000000001,1.3,1.6,1.0,2.1,3.1,1.0,0.7,0.3,0.8,1.9,7.1,1732,114,107.8
639,194,28,72,72,35.4,9.0,20.1,0.449,3.7,10.0,10.1,0.531,8.7,10.1,0.6,4.8,5.4,8.8,1.8,0.7,4.4,2.3,30.4,1486830,3,2.2
640,257,30,73,41,26.6,4.2,8.4,0.503,0.8,2.5,5.9,0.5870000000000001,1.5,2.2,0.8,4.1,4.9,3.8,1.0,0.7,1.9,2.6,10.8,7535,66,75.8
641,320,25,3,0,6.0,0.7,2.3,0.28600000000000003,0.7,2.3,0.0,,0.7,0.7,0.0,0.7,0.7,0.0,0.0,0.3,0.3,0.3,2.7,4564,83,90.8
642,532,22,6,0,10.2,0.8,2.3,0.35700000000000004,0.5,1.7,0.7,0.5,0.7,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.2,0.7,2.8,791,109,129.8
643,525,27,15,10,18.3,2.5,5.4,0.469,1.8,4.2,1.2,0.611,0.1,0.3,0.2,1.9,2.1,0.7,0.3,0.5,0.5,2.3,7.0,1054,126,157.2
644,189,27,55,54,28.0,4.1,8.9,0.457,0.8,2.3,6.6,0.499,1.5,2.0,2.7,5.8,8.4,1.4,0.6,0.5,1.4,2.8,10.3,2306,106,147.2
645,141,32,48,0,14.3,1.0,2.5,0.39299999999999996,0.6,1.7,0.9,0.452,0.6,0.7,0.2,1.8,2.0,1.6,0.5,0.2,0.6,1.8,3.2,1806,112,150.2
646,315,23,73,36,22.8,3.0,6.8,0.446,0.5,1.3,5.5,0.47,1.2,1.6,1.3,3.0,4.4,1.0,0.5,0.7,1.2,2.9,7.7,917,134,161.2
647,8,19,72,31,20.0,3.3,5.5,0.589,0.1,0.2,5.3,0.599,1.6,2.0,2.0,3.4,5.4,0.7,0.4,1.2,1.1,2.0,8.2,11705,51,74.8
648,242,34,62,56,25.0,3.0,7.1,0.42700000000000005,0.4,1.4,5.8,0.45899999999999996,1.0,1.2,0.4,2.7,3.1,5.6,0.6,0.1,1.9,1.6,7.5,10265,39,94.8
649,458,31,33,2,8.6,1.4,3.5,0.391,0.1,1.0,2.5,0.494,0.6,0.6,0.5,1.1,1.6,0.4,0.1,0.4,0.5,1.3,3.4,201,117,149.0
650,475,40,51,4,16.0,1.2,3.0,0.38299999999999995,0.8,2.3,0.8,0.48700000000000004,0.2,0.2,0.1,0.8,0.9,1.2,0.8,0.3,0.5,1.0,3.3,3862,66,108.2
651,327,30,65,17,9.5,2.1,3.4,0.621,0.0,0.1,3.3,0.638,0.6,0.8,0.9,1.7,2.6,0.5,0.3,0.9,0.4,1.4,4.8,65755,27,107.8
652,150,21,48,4,16.2,1.9,5.3,0.35200000000000004,0.3,1.1,4.1,0.37200000000000005,0.8,1.0,0.2,1.6,1.8,2.1,0.8,0.1,0.9,2.0,4.8,1622,86,114.2
653,70,21,70,70,30.7,5.3,11.5,0.465,1.7,4.4,7.1,0.507,2.1,3.3,0.9,4.0,4.9,1.6,1.0,0.4,1.8,2.6,14.5,205104,10,40.5
654,468,19,80,80,30.5,5.0,10.4,0.475,1.3,3.0,7.4,0.49200000000000005,2.7,3.2,0.6,4.4,5.0,1.6,1.0,0.7,1.4,2.1,13.9,42262,6,43.0
655,190,31,78,13,23.4,3.8,7.9,0.47700000000000004,0.7,2.2,5.7,0.54,2.6,3.0,0.8,2.4,3.2,1.3,0.5,0.4,1.0,1.9,10.8,70349,17,54.5
656,470,29,70,70,33.0,5.1,11.3,0.446,1.2,3.3,8.1,0.47700000000000004,2.9,3.4,0.3,2.6,3.0,7.0,1.5,0.3,2.5,2.4,14.2,9947,46,58.0
657,527,27,9,0,4.3,0.7,1.8,0.375,0.2,1.1,0.7,0.667,0.1,0.2,0.1,1.0,1.1,0.0,0.0,0.3,0.2,0.3,1.7,136,145,166.8
658,183,23,81,1,20.3,3.0,5.6,0.535,0.4,1.4,4.3,0.613,2.0,3.0,1.1,2.9,3.9,0.7,0.4,1.0,0.7,1.9,8.4,13536,46,117.2
659,283,25,80,18,24.6,4.8,10.4,0.457,1.2,3.2,7.2,0.495,2.2,2.6,0.6,3.4,4.1,2.3,0.8,0.4,1.2,1.7,12.9,5094,54,102.2
660,299,29,1,1,25.0,5.0,12.0,0.41700000000000004,1.0,2.0,10.0,0.4,7.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,18.0,30526,21,85.8
661,184,25,74,26,22.8,2.8,6.8,0.41600000000000004,0.8,2.5,4.3,0.46799999999999997,1.9,2.5,0.4,1.9,2.3,4.6,0.9,0.1,1.2,1.8,8.4,5412,50,62.8
662,34,29,39,11,23.7,2.8,6.7,0.41600000000000004,1.4,3.7,3.0,0.474,0.9,1.1,0.4,1.7,2.1,1.4,0.6,0.2,1.2,2.3,7.9,2853,73,111.8
663,79,28,59,59,36.7,7.4,15.6,0.474,1.2,3.4,12.2,0.509,6.2,7.2,1.3,4.0,5.3,4.9,2.0,0.4,1.8,1.3,22.2,329435,9,7.0
664,369,32,7,0,5.7,0.7,1.4,0.5,0.0,0.0,1.4,0.5,0.3,0.6,0.9,1.1,2.0,0.6,0.3,0.3,0.6,0.7,1.7,7548,65,123.0
665,333,30,77,0,14.5,2.0,5.1,0.39899999999999997,0.9,2.7,2.4,0.46399999999999997,1.3,1.5,0.2,1.4,1.6,0.9,0.4,0.1,0.5,0.7,6.3,2131,81,115.8
666,199,26,78,14,25.3,3.9,8.0,0.491,1.9,4.6,3.4,0.589,1.1,1.3,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2.0,10.8,3705,70,72.8
667,236,30,82,81,31.4,4.1,8.8,0.467,2.5,5.7,3.1,0.516,0.8,1.0,0.3,3.9,4.2,4.8,1.1,0.2,1.9,2.2,11.5,18366,42,67.2
668,258,36,55,4,21.9,2.7,6.5,0.406,0.7,2.6,3.9,0.493,0.7,0.8,0.3,2.9,3.1,1.5,0.3,0.1,0.9,1.2,6.8,3363,58,100.2
669,533,25,53,1,10.5,1.5,3.5,0.43,0.5,1.2,2.3,0.45799999999999996,0.4,0.5,0.2,1.0,1.2,0.7,0.3,0.0,0.5,0.7,3.9,179,89,119.8
670,57,24,6,0,6.3,0.5,1.0,0.5,0.0,0.2,0.8,0.6,0.5,1.0,1.0,0.7,1.7,0.0,0.3,0.0,0.3,0.5,1.5,2716,106,143.5
671,147,23,63,63,30.3,8.1,16.8,0.483,1.0,3.4,13.4,0.527,5.7,7.4,2.3,8.7,11.0,3.2,0.6,1.8,3.7,3.3,22.9,1285587,3,3.2
672,285,26,55,1,9.7,1.8,3.5,0.516,0.0,0.1,3.4,0.53,0.5,0.9,1.1,2.0,3.1,0.7,0.2,0.1,0.6,0.8,4.1,5132,70,82.8
673,101,20,74,26,24.1,4.2,7.4,0.5760000000000001,0.2,0.6,6.7,0.598,1.8,2.5,2.4,4.9,7.3,1.3,0.6,1.1,1.4,2.9,10.5,6509,69,125.0
674,210,27,76,69,25.9,3.8,6.6,0.5720000000000001,0.0,0.1,6.5,0.578,1.2,2.1,2.0,4.8,6.8,1.5,0.6,1.4,1.1,2.7,8.8,16459,40,69.2
675,222,29,24,0,7.3,0.7,2.5,0.28800000000000003,0.5,1.5,1.0,0.261,0.4,0.5,0.3,0.8,1.0,0.2,0.3,0.1,0.3,0.4,2.3,3744,68,109.2
676,498,27,41,41,34.4,6.8,16.3,0.42,1.5,4.1,12.2,0.436,4.3,5.9,0.5,3.1,3.7,9.6,1.4,1.1,3.9,2.0,19.4,542836,6,5.0
677,355,22,11,4,16.0,3.6,6.8,0.5329999999999999,0.1,0.5,6.3,0.565,1.4,2.5,1.3,3.2,4.5,0.6,0.3,0.2,0.8,1.6,8.7,608,142,165.2
678,376,24,36,0,10.5,1.9,4.8,0.39799999999999996,0.4,1.2,3.6,0.42200000000000004,0.6,0.7,0.8,1.8,2.6,0.4,0.3,0.2,0.4,1.3,4.8,1109,130,114.2
679,295,28,8,0,17.0,1.9,4.5,0.41700000000000004,0.0,0.4,4.1,0.455,1.6,1.9,0.9,3.1,4.0,0.6,0.1,0.4,0.9,2.0,5.4,1268,123,152.0
680,253,30,74,19,15.3,2.1,4.6,0.466,0.9,2.1,2.5,0.511,0.6,0.8,0.7,2.6,3.3,0.6,0.3,0.2,0.4,1.7,5.8,3505,89,138.8
681,489,25,77,77,22.4,5.1,8.9,0.568,0.4,1.0,8.0,0.5870000000000001,2.2,2.7,2.4,6.2,8.6,1.1,0.4,0.9,1.5,2.5,12.7,62472,19,53.2
682,240,20,27,10,19.9,2.0,5.4,0.379,0.6,1.7,3.7,0.39399999999999996,0.7,0.9,0.6,3.1,3.7,0.7,1.2,1.1,1.0,1.8,5.4,208,116,148.5
683,451,28,69,50,29.4,5.1,11.0,0.465,1.0,3.0,8.1,0.512,2.7,3.5,0.9,2.6,3.5,2.5,0.8,0.2,2.1,2.5,13.9,11665,52,116.5
684,41,23,57,13,14.2,2.0,3.2,0.627,0.0,0.1,3.2,0.6409999999999999,0.5,0.8,1.1,2.6,3.6,1.8,0.6,1.0,0.9,1.6,4.6,130915,19,54.5
685,98,25,81,2,23.3,5.3,11.8,0.451,1.4,3.9,7.9,0.5,1.9,2.3,0.7,2.0,2.7,2.7,0.7,0.1,1.6,1.3,13.9,188834,11,43.8
686,335,23,23,3,12.3,1.7,3.6,0.47600000000000003,0.1,0.7,2.9,0.561,0.6,0.8,0.8,2.7,3.5,0.4,0.3,0.4,0.8,1.6,4.0,125,126,153.5
687,82,36,57,32,16.0,1.6,3.2,0.503,0.8,1.7,1.5,0.545,0.4,0.5,0.2,1.2,1.5,2.1,0.5,0.0,0.7,1.4,4.5,1928,29,89.8
688,204,22,63,23,23.2,2.8,6.0,0.469,1.2,3.1,2.8,0.551,1.0,1.5,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,7.9,11383,44,93.2
689,230,26,69,10,14.2,0.9,2.6,0.33,0.5,1.7,1.0,0.40299999999999997,0.1,0.3,0.6,1.7,2.3,0.3,0.2,0.6,0.4,1.2,2.3,4188,80,134.2
690,245,20,77,35,25.4,5.1,12.1,0.41700000000000004,0.7,2.8,9.3,0.46399999999999997,2.3,3.6,1.2,3.3,4.6,1.5,1.0,0.5,1.9,2.8,13.1,7263,59,80.2
691,310,28,18,0,12.0,0.8,2.6,0.326,0.4,1.2,1.3,0.292,0.4,0.4,0.1,0.9,1.1,3.2,0.4,0.1,0.5,0.9,2.6,1203,98,124.2
692,332,30,2,0,3.0,0.0,0.5,0.0,0.0,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,918,133,160.8
693,426,24,81,81,33.2,4.9,10.9,0.451,1.6,4.1,6.8,0.495,1.5,1.8,0.9,2.7,3.5,2.9,1.5,0.9,1.7,2.5,12.9,12167,50,71.0
694,220,27,81,81,36.1,7.6,15.4,0.494,1.5,4.4,11.0,0.557,2.3,2.9,0.8,3.7,4.5,6.0,1.5,0.8,2.6,2.5,19.0,13508,39,53.5
695,211,22,25,3,11.1,1.2,3.0,0.387,0.6,2.0,1.0,0.6,0.4,0.5,0.7,1.4,2.2,0.5,0.2,0.1,0.4,1.0,3.3,4605,75,131.8
696,420,23,82,49,26.7,6.1,11.0,0.5579999999999999,0.1,0.5,10.5,0.575,3.7,5.2,2.2,5.8,8.0,2.6,0.5,0.5,2.6,3.3,16.1,48239,29,65.2
697,465,29,23,0,7.6,0.3,0.6,0.462,0.3,0.6,0.0,,0.0,0.1,0.0,1.2,1.3,1.1,0.2,0.1,0.3,0.9,0.8,453,113,131.8
698,12,24,38,0,13.7,2.3,5.3,0.431,0.9,2.7,2.6,0.535,0.7,1.0,0.7,1.8,2.4,0.7,0.4,0.2,0.4,1.4,6.2,4655,58,104.2
699,221,28,72,72,31.5,4.0,10.9,0.371,2.2,6.2,4.6,0.387,1.9,2.3,0.4,3.6,4.0,2.1,1.1,0.4,1.3,1.9,12.2,5046,55,65.2
700,246,22,68,41,22.1,2.7,6.2,0.442,0.8,2.7,3.4,0.547,0.4,0.5,0.4,2.4,2.8,1.1,0.4,0.2,0.6,1.2,6.7,2356,104,102.8
701,394,20,1,0,4.0,1.0,2.0,0.5,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1081,125,156.8
702,526,21,68,25,24.7,3.0,7.2,0.424,0.7,1.9,5.3,0.44,1.0,1.5,0.9,4.5,5.4,2.2,0.8,0.5,1.1,2.1,7.8,3113,97,139.0
703,374,23,79,79,26.4,6.1,12.0,0.505,0.0,0.1,11.9,0.508,2.2,3.5,2.4,6.6,9.0,1.8,0.8,1.4,2.3,3.1,14.3,26211,36,63.0
704,9,25,18,1,5.9,0.3,1.2,0.273,0.0,0.6,0.6,0.545,0.4,0.5,0.2,0.4,0.6,0.7,0.2,0.1,0.5,0.8,1.1,10822,36,93.2
705,483,22,82,82,35.6,7.8,14.3,0.545,1.5,3.5,10.8,0.585,4.2,4.9,2.9,9.4,12.3,2.4,0.8,1.4,1.9,3.5,21.3,552376,9,6.8
706,293,26,9,9,23.3,5.8,12.3,0.46799999999999997,1.2,3.9,8.4,0.539,3.4,4.2,0.7,4.0,4.7,2.3,2.0,1.0,1.8,1.0,16.2,741838,6,44.0
707,156,22,16,0,8.8,1.3,4.4,0.3,0.3,1.2,3.2,0.33299999999999996,0.7,0.8,0.2,0.9,1.1,1.3,0.2,0.1,1.0,0.7,3.6,185,119,134.8
708,383,26,76,22,23.4,4.2,8.4,0.49700000000000005,1.4,3.7,4.7,0.59,1.8,2.3,1.2,4.5,5.7,2.7,0.8,0.5,1.9,2.9,11.5,8008,62,121.5
709,497,27,80,80,34.2,7.4,17.0,0.431,2.9,7.5,9.5,0.469,4.5,5.3,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,22.1,100632,13,40.2
